name,Summary,actors,director,BigCategory,SmallCategory,Category,runningtime,SMRY
강철부대,,"김성주,장동민,김희철,김동현,츄,최영재",,TV 연예/오락,기타,TV프로그램,83,최정예 특수부대 출신 예비역들이 팀을 이뤄 각 부대의 명예를 걸고 싸우는 밀리터리 서바이벌 프로그램.
수상한 인력소,,"오정태,안상태,이동엽,김혜선,김승혜,곽범",,TV 연예/오락,기타,TV프로그램,45,기업의 실무를 체험해보기 위해 모인 수상한 인력소의 일꾼들! 일감을 받으면 비가 오나 눈이 오나 어디든지 달려간다. 수상한 인력소의 운영목표는 경쟁력 있는 대한민국 중소기업과 소상공인을 알리는 일. 과연 오늘은 어떤 일이 의뢰됐을까?
캠프 제로베이스원,,제로베이스원,,TV 연예/오락,기타,TV프로그램,109,힐링 끝! 미션 시작! 마지막까지 호락호락하지 않은 제주도에서의 로즈 미션!
한번 더 체크타임,,"김국진,이수지,윤형빈",,TV 연예/오락,기타,TV프로그램,47,만성 염증을 잡고 암을 극복 중인 배우 민지영의 사연을 들어본다. 유산 후유증으로 심각한 만성 염증에 시달렸던 그녀. 그 끝에 갑상선암까지 찾아왔다고... 그러나 철저한 면역력 관리 끝에 만성 염증 타파! 생체 나이까지 젊게 나왔다고 한다. 그녀의 건강 관리법은?
도시어부2,,"이덕화,이경규",,TV 연예/오락,기타,TV프로그램,125,"라스트 캐스팅 인 고흥 with. 쏨뱅이, 우럭. 삼재 또재 허재와 함께 또 다시 찾아온 불방위기?! 역대급 파도와 이보다 완벽할 수 없는 무입질! 대상어종으로 돌아온 쏨뱅이. 나오지 말랄 땐 나오고, 나오랄 땐 안 나오는 밀당 끝판왕을 잡기 위한 무한 구애와 무한 자리 이동."
전설의 볼링,,"송은이,이홍기,세븐,이연화,서동원,박성광,권혁수,박경신,장희웅,염호영",,TV 연예/오락,기타,TV프로그램,83,"집안싸움이 시작됐다, 전설의 볼링팀 개인 랭킹전! 오버 토킹 왕 성광은 예민해지고 눈으로 욕(?) 하는 동원! 에이스 결정전, 세븐VS홍기. 환호와 탄식이 반복되는 랭킹전. 마지막 스트라이크에 승부가 달려있다!"
신서유기 시즌6,,"강호동,이수근,은지원,안재현,송민호,피오",,TV 연예/오락,기타,TV프로그램,88,"한여름 밤의 추억이 된 제 1회 귀신 올림피아드,운동회의 꽃은 역시 계주3:3팀전 이어 달리기, 출근 방법을 건 치열한 속도 전쟁이 펼처지는데."
꽃보다 할배 리턴즈,,"이순재,신구,박근형,백일섭,김용건,이서진",,TV 연예/오락,기타,TV프로그램,72,끝날 때까지 끝난 게 아니다! 본편보다 더~ 재밌는 꽃보다 할배 감독판! 한국에서 다시 만난 할벤저스와 서지니! 여전한 건건표 농담에 웃음꽃 활짝~ 함께했던 여행 추억에 잠기는데~ 알차도 너~무 알찬 꽃할배 미방송분 대공개! 꼭꼭! 아껴뒀던 꿀잼 이야기들이 공개됩니다!
오자룡이 간다,,"이장우,오연서,진태현,서현진,장미희,독고영재,김혜옥,김영옥,한진희",,TV드라마,기타,TV프로그램,38,"백로는 공주가 신용카드와 차키를 몰래가져갔다는 사실을 알고 자룡과 공주를 불러 화를 낸다. 한편, 용석이 진행하던 사업이 이사회의 반대로 무산되고 용석은 굴욕감을 느끼는데..."
조선 총잡이,,"이준기,남상민,전혜빈,한주완,유오성,이동휘,최재성,최철호",,TV드라마,기타,TV프로그램,58,"조선 말, 의문의 총잡이에 의해 개화파 선비들이 대낮에 죽어 나가는 사건이 발생하고, 고종의 밀명을 받은 조선 제일의 검객인 박진한이 사건을 맡아 총잡이를 쫓는다. 한편, 기방을 밥 먹듯 드나들며 한량처럼 지내던 윤강은 우연히 총잡이로 의심되는 사내를 만나는데..."
TV소설 은희,,"경수진,이인,최윤소,정민진",,TV드라마,기타,TV프로그램,36,"길례는 영주에게 성재와의 결혼을 다시 한 번 생각해보라 이야기하지만 영주는 거세게 저항한다. 결국 길례는 석구의 비밀을 무덤까지 가져가기로 석구와 약속한다. 한편 정옥이 마음에 걸리는 은희는 방을 얻어 로라집을 나가려하고, 명호는 은희와 결혼하겠다 말하는데..."
인생은아름다워,,"김영철,김해숙,우희진,송창의,이상윤,남규리,김용림,장미희,김상중,남상미",,TV드라마,기타,TV프로그램,67,마지막 회. 시모는 민재에게 다시 태어나면 어떻게 태어나고 싶냐고 묻는다. 민재는 재혼해야 하는 여자는 아니지만 잘난 척 할 줄 모르는 여자로 다시 태어나고 싶다고 대답한다. 시모는 그런 민재에게 한평생 잘 보살펴 줄 테니 다음 생엔 내 각시 하라는 말을 하는데...
피아노,,"조재현,조민수,고수,김하늘,조인성",,TV드라마,기타,TV프로그램,62,"독사로부터 도망가려던 경호는 다시 돌아와 독사와 단판을 지으려고 영탁을 찾아간다. 경호는 영탁에게 자신의 솔직한 심정을 털어놓으며 독사와의 있을 결전에 도움을 청하지만, 영탁은 끝내 경호를 도와주겠다는 대답을 하지 못한다."
7인의 탈출,,"엄기준,황정음,이준,이유비,신은경,윤종훈,조윤희,조재윤,이덕화",,TV드라마,기타,TV프로그램,69,"방회장이 시작했어! 다미 사건의 진실을 파헤치기 시작하는 방 회장. 응징의 칼끝이 가해자들을 겨눈다. 난영과 휘소도 각자의 방법으로 고군분투히는 가운데, 궁지에 몰린 이들의 선택은?"
프라하의연인,,"전도연,김주혁,김민준,윤세아,하정우",,TV드라마,기타,TV프로그램,63,영우와 함께 폭력배들과 싸우던 상현은 칼을 맞고 급기야 병원으로 실려가게 된다. 이를 모르는 재희는 자신의 결혼식에 대해 대통령 정한에게 사실대로 이야기하다가 마침 걸려온 전화를 통해 상현의 상태를 듣게 되는데...
라스트,,"윤계상,이범수,서예지,박원상,박예진,구재이,이용우,공형진",,TV드라마,기타,TV프로그램,63,흥삼을 무너뜨리기 위한 작전에 돌입한 태호. 일생을 바쳐 준비해온 마지막 작전을 앞둔 흥삼. 태호가 자신을 배신했다는 것을 눈치챈 흥삼은 나라를 볼모로 잡고 태호와의 파티를 준비한다. 흥삼과 흥삼의 덫에 걸려 노숙자가 된 태호. 두 사람의 마지막 파티가 시작된다.
우당탕탕 패밀리,,"남상지,이도겸,강다빈,이효나",,TV드라마,기타,TV프로그램,28,고양이 분장을 한 은성과 부딪힌 선우는 어쩔 줄 몰라 하는 은성을 위해 자신의 재킷을 걸쳐준다. 당황한 은성은 선우의 재킷을 걸친 채 도망가는데...
미남당,,"서인국,오연서,곽시양,강미나,권수현,백서후",,TV드라마,기타,TV프로그램,63,[시련 끝에 좋은 날이 온다.] 고풀이를 함정으로 몰아넣는데 성공한 한준. 하지만 구태수의 방해로 고풀이를 눈앞에서 놓치고 만다. 고풀이를 끝까지 추적하는 미남당. 마침내 한준과 고풀이의 마지막 대결이 펼쳐진다!
태조왕건,,"최수종,서인석,이광기,이영호,정태우,김하균",,TV드라마,기타,TV프로그램,46,"고려군이 남하하자 공격을 중단하고 고려군과 대치할 것을 명하는 견훤. 한편, 오다련은 태자 무를 보위에 오르게 하려고 박술희 등을 회유하는데..."
기름진 멜로 미리보기,,"이준호,정려원,장혁,이미숙,박지영,차주영,조재윤,임원희",,TV드라마,기타,TV프로그램,25,"기름진 멜로 미리보기. 달궈진 웍, 펄펄 끓는 기름보다 뜨거운 연애담. 로코믹 주방 활극. 빈속으로 보지 말 것! 불보다 뜨겁게, 칼날보다 아슬아슬한 인생들의 이야기. 고급스러워서 쿨한 멜로는 저리 가라!"
으라차차 와이키키,,"김정현,이이경,손승원,정인선,고원희,이주우",,TV드라마,기타,TV프로그램,71,마지막회. 솔이 아빠의 등장으로 불안에 떨기 시작한 동구와 이별 위기에 봉착한 준기와 서진. 그리고 두식에 대한 마음을 깨닫고 혼란스러운 수아까지! 과연 와이키키 6인방의 꿈과 사랑은 어떻게 될 것인가!
아이두아이두,,"김선아,이장우,박건형,임수향",,TV드라마,기타,TV프로그램,64,"임신 사실을 들킨 지안은 장여사에게 사장 자리를 포기하겠다고 선언하지만, 장여사는 오히려 지안을 회사에서 쫓아내겠다고 한다. 장여사의 계략으로 잡지사에 지안이 은성과 결혼한다는 기사까지 나오자 회사는 발칵 뒤집어진다."
꼰대인턴 방구석 팬미팅,,"박해진,김응수,한지은,박기웅",,TV드라마,기타,TV프로그램,87,꼰대인턴 방구석 팬미팅 : 끝나지 말란 말야!
연인 파트1 리와인드 필름,,"남궁민,안은진,이학주,이다인,김윤우",,TV드라마,기타,TV프로그램,57,연인 파트1. 1회부터 10회까지의 이야기를 압축한 요약본.
소문난 칠공주,,"김혜선,이태란,최정원,신지수,고주원,박인환,박해진,이승기",,TV드라마,기타,TV프로그램,53,"설칠의 친아버지 묘지에 도착한 양팔과 설칠, 하남은 경건하게 경례를 하고, 양팔은 눈가가 그렁해진다. 묘지에서 돌아온 설칠은 하남이 꾸며 놓은 신혼방을 보고는 감동을 받는다. 몸이 아파 누워있던 미칠은 가방을 열다 설칠이 넣어두고 간 청첩장과 돈을 발견하는데..."
당신의 하우스헬퍼,,"하석진,보나,이지훈,고원희,서은아,전수진",,TV드라마,기타,TV프로그램,59,다영은 늦깎이 인턴생활에 대출 이자까지 감당하느라 버거운데 옆집에 출근하는 하우스헬퍼 지운까지 쓰레기로 딴지를 건다. 다영과 지운의 악연이 시작되는데...
조선왕조 500년 한중록,,"최수종,최명길,변희봉,김성원",,TV드라마,기타,TV프로그램,57,조선왕조 최대의 궁중 비극인 사도세자의 드라마
하늘이시여,,"윤정희,이태곤,조연우,이수경,왕빛나,금단비",,TV드라마,기타,TV프로그램,70,"슬아는 자신이 자경에게 했던 못된 짓들이 생각이 나 눈물이 나고, 그 모습을 본 이리는 슬아를 위로한다. 슬아는 영선이 누워있는 병실을 찾아가 가슴이 아프다며 눈물을 흘리고 병실을 찾아온 왕마리아에게 자신을 봐서라도 영선을 용서해 달라고 하는데..."
프로듀사,,"차태현,공효진,김수현,아이유,임예진,김혜옥,박혁권,박희본",,TV드라마,기타,TV프로그램,81,프로듀사 스페셜. 종영을 아쉬워하는 팬들을 위한 배우들의 NG 영상 및 메이킹 필름 대공개.
무정도시,,"정경호,남규리,이재윤,손창민",,TV드라마,기타,TV프로그램,62,최종회. 민국장은 자신이 불리해지자 진숙에게 수민의 정체를 밝힌다. 믿었던 동생 수민이 사실은 자신의 정보를 캐기 위한 경찰이었다는 사실을 알고 충격 받은 진숙은 어깨들을 시켜 수민을 유인해 자신의 앞으로 끌고 온다. 한편 현수 또한 시현의 정체를 알게되는데...
떼루아,,"김주혁,한혜진,유선,기태영",,TV드라마,기타,TV프로그램,68,떼루아에 찾아온 무강은 태민에게 삼촌 것이라며 포도주를 만들어 보겠다고 한참 청도에서 씨름할 때 적었다는 빛바랜 노트를 건넨다. 삼촌의 깨알 같은 글씨들이 적혀 있는 노트를 바라보던 태민은 떨리는 표정으로 노트를 받아보는데...
푸른 바다의 전설 전설은 계속된다,,"전지현,이민호,이희준,신원호,이지훈,성동일,황신혜,문소리",,TV드라마,기타,TV프로그램,60,"푸른 바다의 전설 스페셜 방송. 조선시대와 현세를 오가는 전지현과 이민호의 멜로를 기본으로 제작되는 이번 방송분은 시청자들이 많은 환호를 보냈던 에피소드를 대거 포함, 디렉터스 컷처럼 특별하게 구성된다."
마녀는 살아있다,,"이유리,이민영,윤소이,정상훈,한소은,류연석,김영재,김사권,예수정,이영란,정아미,전진기,김법래,성병숙,김현준,김예겸",,TV드라마,기타,TV프로그램,69,"한편, 시어머니의 장례식을 준비하던 희수는 시어머니의 살해 혐의를 받게 되는데..."
하얀 거짓말,,"신은경,김해숙,김유석,임지은,진태현",,TV드라마,기타,TV프로그램,35,마지막 회. 신여사는 은영에게 모든 게 자신의 잘못이라며 사과한다. 이제 그만 마음을 편하게 가지라는 은영에게 신여사는 형우가 준비했던 프러포즈 반지를 꺼내주며 형우를 받아달라고 말한다.
상두야학교가자,,"비,공효진,이동건,홍수현",,TV드라마,기타,TV프로그램,63,마지막 회. 딱 맞는 골수 공여자가 나타나 수술을 하게 된 보리. 1년 후 출소한 상두를 본 은환은 달려오는 트럭을 보지 못한 채 차도로 뛰어드는데...
국희,,"김혜수,박가령,정선경,손창민,정웅인",,TV드라마,기타,TV프로그램,98,민권은 주태의 풍과 제과의 기업 경영이 의심스러워 갑작스럽게 서류를 회수해 가고 주태는 상훈에게 풍광을 담보로 달러를 빌린다. 주태는 민권을 검찰에 고소하고 국희는 상훈에게서 아버지를 죽인 범인이 주태라는 것을 듣는다. 주태는 민권을 미끼로 국희를 협박하는데...
너희들은 포위됐다,,"이승기,차승원,고아라,안재현,성지루,박정민,오윤아,임원희",,TV드라마,기타,TV프로그램,59,"마지막 회. 마침내 강남 경찰서에 문배가 나타나고, 그를 심문하는 대구. 그러나 차분하게 응하는 문배는 오히려 대구를 도발한다. 한편, 형철의 블랙박스 영상에서 결정적 단서를 발견한 P4, 문배가 결코 빠져나가지 못할 증거를 확보하려는데..."
대조영,,"최수종,정보석,이덕화,박예진,정태우,홍수현,최철호,김정현",,TV드라마,기타,TV프로그램,54,검이의 활약으로 당나라는 패배하여 결국 발해와 화친을 맺기로 한다. 축하연 후 걸사비우는 검이를 찾아와 대조영에게 자신이 아들임을 밝히고 태자자리에 오르라 권한다. 하지만 검이는 대조영을 위해 그럴 수 없다 거절하는데...
선덕여왕,,"이요원,고현정,엄태웅,김남길,전노민,정웅인,독고영재,정호민",,TV드라마,기타,TV프로그램,63,문노는 미실과 진평왕 앞에 나서 풍월주 비재를 주관 하겠다고 한다. 이에 미실은 보 종이 풍월주에 오를 것에 대한 확실한 명분을 쌓기 위해 이를 수락한다. 문노는 첫번 째 비재의 주제를 관찰력으로 평가하고 두번째 신라의 의미의 세가지를 찾아 답을 내라고 명하는데...
